condition,seed,refinement_level,setting_left,setting_right,G,expected_relation,holdout_edge
topology_destroyed_control,3103,2,zeta,alpha,-0.0678055569629,1,False
topology_destroyed_control,3103,2,zeta,beta,-0.17414913247,0,False
topology_destroyed_control,3103,2,zeta,gamma,-0.0160663079861,0.35,False
topology_destroyed_control,3103,2,zeta,delta,-0.0960220830008,0,False
topology_destroyed_control,3103,2,zeta,epsilon,-0.125601254673,-1,False
topology_destroyed_control,3103,2,zeta,zeta,0,0,False
topology_destroyed_control,3103,3,alpha,alpha,0,0,False
topology_destroyed_control,3103,3,alpha,beta,0.127928614334,1,True
topology_destroyed_control,3103,3,alpha,gamma,0.0397442164255,0,False
topology_destroyed_control,3103,3,alpha,delta,-0.00821548566604,0.45,False
topology_destroyed_control,3103,3,alpha,epsilon,-0.00366177764087,0,False
topology_destroyed_control,3103,3,alpha,zeta,0.175039503031,-1,False
topology_destroyed_control,3103,3,beta,alpha,-0.127928614334,-1,False
topology_destroyed_control,3103,3,beta,beta,0,0,False
topology_destroyed_control,3103,3,beta,gamma,-0.040423657668,1,False
topology_destroyed_control,3103,3,beta,delta,-0.124265104734,0,False
topology_destroyed_control,3103,3,beta,epsilon,0.00722067518001,0,False
topology_destroyed_control,3103,3,beta,zeta,-0.0115380164781,0,False
topology_destroyed_control,3103,3,gamma,alpha,-0.0397442164255,0,False
topology_destroyed_control,3103,3,gamma,beta,0.040423657668,-1,False
topology_destroyed_control,3103,3,gamma,gamma,0,0,False
topology_destroyed_control,3103,3,gamma,delta,0.171324159248,1,True
topology_destroyed_control,3103,3,gamma,epsilon,-0.0382750405506,0,False
topology_destroyed_control,3103,3,gamma,zeta,-0.0957968506309,-0.35,False
topology_destroyed_control,3103,3,delta,alpha,0.00821548566604,-0.45,False
topology_destroyed_control,3103,3,delta,beta,0.124265104734,0,False
topology_destroyed_control,3103,3,delta,gamma,-0.171324159248,-1,False
topology_destroyed_control,3103,3,delta,delta,0,0,False
topology_destroyed_control,3103,3,delta,epsilon,0.127459494068,1,False
topology_destroyed_control,3103,3,delta,zeta,0.0761015772366,0,False
topology_destroyed_control,3103,3,epsilon,alpha,0.00366177764087,0,False
topology_destroyed_control,3103,3,epsilon,beta,-0.00722067518001,0,False
topology_destroyed_control,3103,3,epsilon,gamma,0.0382750405506,0,False
topology_destroyed_control,3103,3,epsilon,delta,-0.127459494068,-1,False
topology_destroyed_control,3103,3,epsilon,epsilon,0,0,False
topology_destroyed_control,3103,3,epsilon,zeta,0.0682582754313,1,True
topology_destroyed_control,3103,3,zeta,alpha,-0.175039503031,1,False
topology_destroyed_control,3103,3,zeta,beta,0.0115380164781,0,False
topology_destroyed_control,3103,3,zeta,gamma,0.0957968506309,0.35,False
topology_destroyed_control,3103,3,zeta,delta,-0.0761015772366,0,False
topology_destroyed_control,3103,3,zeta,epsilon,-0.0682582754313,-1,False
topology_destroyed_control,3103,3,zeta,zeta,-4.33157773912e-19,0,False
refinement_broken_control,3101,0,alpha,alpha,7.02682556178e-18,0,False
refinement_broken_control,3101,0,alpha,beta,0.920682503989,1,True
refinement_broken_control,3101,0,alpha,gamma,-0.000305434466246,0,False
refinement_broken_control,3101,0,alpha,delta,0.438125570643,0.45,False
refinement_broken_control,3101,0,alpha,epsilon,-0.0179876846224,0,False
refinement_broken_control,3101,0,alpha,zeta,-0.989927275165,-1,False
refinement_broken_control,3101,0,beta,alpha,-0.920682503989,-1,False
refinement_broken_control,3101,0,beta,beta,-6.4531557694e-18,0,False
refinement_broken_control,3101,0,beta,gamma,1.11574014185,1,False
refinement_broken_control,3101,0,beta,delta,-0.0101863915061,0,False
refinement_broken_control,3101,0,beta,epsilon,-0.0973674481122,0,False
refinement_broken_control,3101,0,beta,zeta,-0.10970046114,0,False
refinement_broken_control,3101,0,gamma,alpha,0.000305434466246,0,False
refinement_broken_control,3101,0,gamma,beta,-1.11574014185,-1,False
refinement_broken_control,3101,0,gamma,gamma,0,0,False
refinement_broken_control,3101,0,gamma,delta,0.991944212807,1,True
refinement_broken_control,3101,0,gamma,epsilon,-0.0124400354075,0,False
refinement_broken_control,3101,0,gamma,zeta,-0.375546981618,-0.35,False
refinement_broken_control,3101,0,delta,alpha,-0.438125570643,-0.45,False
refinement_broken_control,3101,0,delta,beta,0.0101863915061,0,False
refinement_broken_control,3101,0,delta,gamma,-0.991944212807,-1,False
refinement_broken_control,3101,0,delta,delta,0,0,False
refinement_broken_control,3101,0,delta,epsilon,0.984312821221,1,False
refinement_broken_control,3101,0,delta,zeta,-0.0438122509835,0,False
refinement_broken_control,3101,0,epsilon,alpha,0.0179876846224,0,False
refinement_broken_control,3101,0,epsilon,beta,0.0973674481122,0,False
refinement_broken_control,3101,0,epsilon,gamma,0.0124400354075,0,False
refinement_broken_control,3101,0,epsilon,delta,-0.984312821221,-1,False
refinement_broken_control,3101,0,epsilon,epsilon,0,0,False
refinement_broken_control,3101,0,epsilon,zeta,1.05784971566,1,True
refinement_broken_control,3101,0,zeta,alpha,0.989927275165,1,False
refinement_broken_control,3101,0,zeta,beta,0.10970046114,0,False
refinement_broken_control,3101,0,zeta,gamma,0.375546981618,0.35,False
refinement_broken_control,3101,0,zeta,delta,0.0438122509835,0,False
refinement_broken_control,3101,0,zeta,epsilon,-1.05784971566,-1,False
refinement_broken_control,3101,0,zeta,zeta,0,0,False
refinement_broken_control,3101,1,alpha,alpha,1.82342663279e-18,0,False
refinement_broken_control,3101,1,alpha,beta,-1.09682084922,1,True
refinement_broken_control,3101,1,alpha,gamma,-0.11609311381,0,False
refinement_broken_control,3101,1,alpha,delta,1.0544135181,0.45,False
refinement_broken_control,3101,1,alpha,epsilon,0.0617393600042,0,False
refinement_broken_control,3101,1,alpha,zeta,-0.376015804474,-1,False
refinement_broken_control,3101,1,beta,alpha,1.09682084922,-1,False
refinement_broken_control,3101,1,beta,beta,-1.0667422683e-17,0,False
refinement_broken_control,3101,1,beta,gamma,-0.0517407633928,1,False
refinement_broken_control,3101,1,beta,delta,-0.127997317425,0,False
refinement_broken_control,3101,1,beta,epsilon,-0.904009762597,0,False
refinement_broken_control,3101,1,beta,zeta,0.0145117762727,0,False
refinement_broken_control,3101,1,gamma,alpha,0.11609311381,0,False
refinement_broken_control,3101,1,gamma,beta,0.0517407633928,-1,False
refinement_broken_control,3101,1,gamma,gamma,-7.10430915727e-18,0,False
refinement_broken_control,3101,1,gamma,delta,-0.947335116385,1,True
refinement_broken_control,3101,1,gamma,epsilon,0.16597314784,0,False
refinement_broken_control,3101,1,gamma,zeta,0.94650690254,-0.35,False
refinement_broken_control,3101,1,delta,alpha,-1.0544135181,-0.45,False
refinement_broken_control,3101,1,delta,beta,0.127997317425,0,False
refinement_broken_control,3101,1,delta,gamma,0.947335116385,-1,False
refinement_broken_control,3101,1,delta,delta,-1.26331530772e-17,0,False
refinement_broken_control,3101,1,delta,epsilon,-0.448289470102,1,False
refinement_broken_control,3101,1,delta,zeta,-0.0201392963008,0,False
refinement_broken_control,3101,1,epsilon,alpha,-0.0617393600042,0,False
refinement_broken_control,3101,1,epsilon,beta,0.904009762597,0,False
refinement_broken_control,3101,1,epsilon,gamma,-0.16597314784,0,False
refinement_broken_control,3101,1,epsilon,delta,0.448289470102,-1,False
refinement_broken_control,3101,1,epsilon,epsilon,-7.54964048614e-18,0,False
refinement_broken_control,3101,1,epsilon,zeta,-0.948046741951,1,True
refinement_broken_control,3101,1,zeta,alpha,0.376015804474,1,False
refinement_broken_control,3101,1,zeta,beta,-0.0145117762727,0,False
refinement_broken_control,3101,1,zeta,gamma,-0.94650690254,0.35,False
refinement_broken_control,3101,1,zeta,delta,0.0201392963008,0,False
refinement_broken_control,3101,1,zeta,epsilon,0.948046741951,-1,False
refinement_broken_control,3101,1,zeta,zeta,-1.31456846902e-17,0,False
refinement_broken_control,3101,2,alpha,alpha,1.74964772483e-18,0,False
refinement_broken_control,3101,2,alpha,beta,0.000835223194239,1,True
refinement_broken_control,3101,2,alpha,gamma,0.109631253422,0,False
refinement_broken_control,3101,2,alpha,delta,-1.04489952634,0.45,False
refinement_broken_control,3101,2,alpha,epsilon,0.360259612997,0,False
refinement_broken_control,3101,2,alpha,zeta,1.04116284166,-1,False
refinement_broken_control,3101,2,beta,alpha,-0.000835223194239,-1,False
refinement_broken_control,3101,2,beta,beta,7.60972669832e-18,0,False
refinement_broken_control,3101,2,beta,gamma,0.00954506673215,1,False
refinement_broken_control,3101,2,beta,delta,1.08291253847,0,False
refinement_broken_control,3101,2,beta,epsilon,-0.961270696127,0,False
refinement_broken_control,3101,2,beta,zeta,-0.524725077442,0,False
refinement_broken_control,3101,2,gamma,alpha,-0.109631253422,0,False
refinement_broken_control,3101,2,gamma,beta,-0.00954506673215,-1,False
refinement_broken_control,3101,2,gamma,gamma,0,0,False
refinement_broken_control,3101,2,gamma,delta,-0.0271860090532,1,True
refinement_broken_control,3101,2,gamma,epsilon,0.994300794493,0,False
refinement_broken_control,3101,2,gamma,zeta,-1.05933826829,-0.35,False
refinement_broken_control,3101,2,delta,alpha,1.04489952634,-0.45,False
refinement_broken_control,3101,2,delta,beta,-1.08291253847,0,False
refinement_broken_control,3101,2,delta,gamma,0.0271860090532,-1,False
refinement_broken_control,3101,2,delta,delta,0,0,False
refinement_broken_control,3101,2,delta,epsilon,0.0230032674497,1,False
refinement_broken_control,3101,2,delta,zeta,-0.164155321837,0,False
refinement_broken_control,3101,2,epsilon,alpha,-0.360259612997,0,False
refinement_broken_control,3101,2,epsilon,beta,0.961270696127,0,False
refinement_broken_control,3101,2,epsilon,gamma,-0.994300794493,0,False
refinement_broken_control,3101,2,epsilon,delta,-0.0230032674497,-1,False
refinement_broken_control,3101,2,epsilon,epsilon,0,0,False
refinement_broken_control,3101,2,epsilon,zeta,0.134381867781,1,True
refinement_broken_control,3101,2,zeta,alpha,-1.04116284166,1,False
refinement_broken_control,3101,2,zeta,beta,0.524725077442,0,False
refinement_broken_control,3101,2,zeta,gamma,1.05933826829,0.35,False
refinement_broken_control,3101,2,zeta,delta,0.164155321837,0,False
refinement_broken_control,3101,2,zeta,epsilon,-0.134381867781,-1,False
refinement_broken_control,3101,2,zeta,zeta,1.41231074033e-17,0,False
refinement_broken_control,3101,3,alpha,alpha,3.55472674294e-18,0,False
refinement_broken_control,3101,3,alpha,beta,0.0303379291465,1,True
refinement_broken_control,3101,3,alpha,gamma,-1.05107836246,0,False
refinement_broken_control,3101,3,alpha,delta,-0.0813906603594,0.45,False
refinement_broken_control,3101,3,alpha,epsilon,0.0721096842996,0,False
refinement_broken_control,3101,3,alpha,zeta,0.917558468971,-1,False
refinement_broken_control,3101,3,beta,alpha,-0.0303379291465,-1,False
refinement_broken_control,3101,3,beta,beta,0,0,False
refinement_broken_control,3101,3,beta,gamma,0.0475621222941,1,False
refinement_broken_control,3101,3,beta,delta,1.04746166157,0,False
refinement_broken_control,3101,3,beta,epsilon,-1.00852438541,0,False
refinement_broken_control,3101,3,beta,zeta,0.0623616280998,0,False
refinement_broken_control,3101,3,gamma,alpha,1.05107836246,0,False
refinement_broken_control,3101,3,gamma,beta,-0.0475621222941,-1,False
refinement_broken_control,3101,3,gamma,gamma,-1.36630723741e-17,0,False
refinement_broken_control,3101,3,gamma,delta,-1.07223355773,1,True
refinement_broken_control,3101,3,gamma,epsilon,0.391784771648,0,False
refinement_broken_control,3101,3,gamma,zeta,0.0260445568979,-0.35,False
refinement_broken_control,3101,3,delta,alpha,0.0813906603594,-0.45,False
refinement_broken_control,3101,3,delta,beta,-1.04746166157,0,False
refinement_broken_control,3101,3,delta,gamma,1.07223355773,-1,False
refinement_broken_control,3101,3,delta,delta,0,0,False
refinement_broken_control,3101,3,delta,epsilon,-0.047959846588,1,False
refinement_broken_control,3101,3,delta,zeta,0.257705398426,0,False
refinement_broken_control,3101,3,epsilon,alpha,-0.0721096842996,0,False
refinement_broken_control,3101,3,epsilon,beta,1.00852438541,0,False
refinement_broken_control,3101,3,epsilon,gamma,-0.391784771648,0,False
refinement_broken_control,3101,3,epsilon,delta,0.047959846588,-1,False
refinement_broken_control,3101,3,epsilon,epsilon,-7.9509009637e-18,0,False
refinement_broken_control,3101,3,epsilon,zeta,-0.961301877633,1,True
refinement_broken_control,3101,3,zeta,alpha,-0.917558468971,1,False
refinement_broken_control,3101,3,zeta,beta,-0.0623616280998,0,False
refinement_broken_control,3101,3,zeta,gamma,-0.0260445568979,0.35,False
refinement_broken_control,3101,3,zeta,delta,-0.257705398426,0,False
refinement_broken_control,3101,3,zeta,epsilon,0.961301877633,-1,False
refinement_broken_control,3101,3,zeta,zeta,6.96278196652e-18,0,False
refinement_broken_control,3102,0,alpha,alpha,0,0,False
refinement_broken_control,3102,0,alpha,beta,1.01525579519,1,True
refinement_broken_control,3102,0,alpha,gamma,0.119882288539,0,False
refinement_broken_control,3102,0,alpha,delta,0.543633627503,0.45,False
refinement_broken_control,3102,0,alpha,epsilon,-0.00417876631288,0,False
refinement_broken_control,3102,0,alpha,zeta,-1.05377429112,-1,False
refinement_broken_control,3102,0,beta,alpha,-1.01525579519,-1,False
refinement_broken_control,3102,0,beta,beta,-1.45012773597e-17,0,False
refinement_broken_control,3102,0,beta,gamma,0.992889276364,1,False
refinement_broken_control,3102,0,beta,delta,-0.0230899845884,0,False
refinement_broken_control,3102,0,beta,epsilon,0.0797276319039,0,False
refinement_broken_control,3102,0,beta,zeta,-0.00417608262435,0,False
refinement_broken_control,3102,0,gamma,alpha,-0.119882288539,0,False
refinement_broken_control,3102,0,gamma,beta,-0.992889276364,-1,False
refinement_broken_control,3102,0,gamma,gamma,-1.33953690333e-17,0,False
refinement_broken_control,3102,0,gamma,delta,0.972324300413,1,True
refinement_broken_control,3102,0,gamma,epsilon,0.0139949320074,0,False
refinement_broken_control,3102,0,gamma,zeta,-0.482056203014,-0.35,False
refinement_broken_control,3102,0,delta,alpha,-0.543633627503,-0.45,False
refinement_broken_control,3102,0,delta,beta,0.0230899845884,0,False
refinement_broken_control,3102,0,delta,gamma,-0.972324300413,-1,False
refinement_broken_control,3102,0,delta,delta,7.47973898278e-18,0,False
refinement_broken_control,3102,0,delta,epsilon,0.978501489267,1,False
refinement_broken_control,3102,0,delta,zeta,0.160693250746,0,False
refinement_broken_control,3102,0,epsilon,alpha,0.00417876631288,0,False
refinement_broken_control,3102,0,epsilon,beta,-0.0797276319039,0,False
refinement_broken_control,3102,0,epsilon,gamma,-0.0139949320074,0,False
refinement_broken_control,3102,0,epsilon,delta,-0.978501489267,-1,False
refinement_broken_control,3102,0,epsilon,epsilon,0,0,False
refinement_broken_control,3102,0,epsilon,zeta,1.09319962928,1,True
refinement_broken_control,3102,0,zeta,alpha,1.05377429112,1,False
refinement_broken_control,3102,0,zeta,beta,0.00417608262435,0,False
refinement_broken_control,3102,0,zeta,gamma,0.482056203014,0.35,False
refinement_broken_control,3102,0,zeta,delta,-0.160693250746,0,False
refinement_broken_control,3102,0,zeta,epsilon,-1.09319962928,-1,False
refinement_broken_control,3102,0,zeta,zeta,0,0,False
refinement_broken_control,3102,1,alpha,alpha,-7.15534265585e-18,0,False
refinement_broken_control,3102,1,alpha,beta,-0.980940700363,1,True
refinement_broken_control,3102,1,alpha,gamma,-0.151609038594,0,False
refinement_broken_control,3102,1,alpha,delta,1.04739869186,0.45,False
refinement_broken_control,3102,1,alpha,epsilon,0.0830663630758,0,False
refinement_broken_control,3102,1,alpha,zeta,-0.28294056588,-1,False
refinement_broken_control,3102,1,beta,alpha,0.980940700363,-1,False
refinement_broken_control,3102,1,beta,beta,0,0,False
refinement_broken_control,3102,1,beta,gamma,0.0216933577822,1,False
refinement_broken_control,3102,1,beta,delta,0.0486075489004,0,False
refinement_broken_control,3102,1,beta,epsilon,-0.957744172604,0,False
refinement_broken_control,3102,1,beta,zeta,-0.0602650413025,0,False
refinement_broken_control,3102,1,gamma,alpha,0.151609038594,0,False
refinement_broken_control,3102,1,gamma,beta,-0.0216933577822,-1,False
refinement_broken_control,3102,1,gamma,gamma,6.32628549985e-18,0,False
refinement_broken_control,3102,1,gamma,delta,-0.951616499772,1,True
refinement_broken_control,3102,1,gamma,epsilon,0.0740639656098,0,False
refinement_broken_control,3102,1,gamma,zeta,1.01195962643,-0.35,False
refinement_broken_control,3102,1,delta,alpha,-1.04739869186,-0.45,False
refinement_broken_control,3102,1,delta,beta,-0.0486075489004,0,False
refinement_broken_control,3102,1,delta,gamma,0.951616499772,-1,False
refinement_broken_control,3102,1,delta,delta,0,0,False
refinement_broken_control,3102,1,delta,epsilon,-0.422066786532,1,False
refinement_broken_control,3102,1,delta,zeta,0.079418471878,0,False
refinement_broken_control,3102,1,epsilon,alpha,-0.0830663630758,0,False
refinement_broken_control,3102,1,epsilon,beta,0.957744172604,0,False
refinement_broken_control,3102,1,epsilon,gamma,-0.0740639656098,0,False
refinement_broken_control,3102,1,epsilon,delta,0.422066786532,-1,False
refinement_broken_control,3102,1,epsilon,epsilon,0,0,False
refinement_broken_control,3102,1,epsilon,zeta,-0.986632045898,1,True
refinement_broken_control,3102,1,zeta,alpha,0.28294056588,1,False
refinement_broken_control,3102,1,zeta,beta,0.0602650413025,0,False
refinement_broken_control,3102,1,zeta,gamma,-1.01195962643,0.35,False
refinement_broken_control,3102,1,zeta,delta,-0.079418471878,0,False
refinement_broken_control,3102,1,zeta,epsilon,0.986632045898,-1,False
refinement_broken_control,3102,1,zeta,zeta,-4.70723467751e-18,0,False
refinement_broken_control,3102,2,alpha,alpha,-6.75829086921e-18,0,False
refinement_broken_control,3102,2,alpha,beta,0.0299678448683,1,True
refinement_broken_control,3102,2,alpha,gamma,0.0909426009462,0,False
refinement_broken_control,3102,2,alpha,delta,-0.929693105407,0.45,False
refinement_broken_control,3102,2,alpha,epsilon,0.350763620723,0,False
refinement_broken_control,3102,2,alpha,zeta,1.04910214812,-1,False
refinement_broken_control,3102,2,beta,alpha,-0.0299678448683,-1,False
refinement_broken_control,3102,2,beta,beta,-3.25125916616e-18,0,False
refinement_broken_control,3102,2,beta,gamma,-0.0104108299535,1,False
refinement_broken_control,3102,2,beta,delta,1.0364767602,0,False
refinement_broken_control,3102,2,beta,epsilon,-0.985801648387,0,False
refinement_broken_control,3102,2,beta,zeta,-0.420415817772,0,False
refinement_broken_control,3102,2,gamma,alpha,-0.0909426009462,0,False
refinement_broken_control,3102,2,gamma,beta,0.0104108299535,-1,False
refinement_broken_control,3102,2,gamma,gamma,6.37406804709e-18,0,False
refinement_broken_control,3102,2,gamma,delta,-0.0675881376899,1,True
refinement_broken_control,3102,2,gamma,epsilon,1.01933151391,0,False
refinement_broken_control,3102,2,gamma,zeta,-1.01938151895,-0.35,False
refinement_broken_control,3102,2,delta,alpha,0.929693105407,-0.45,False
refinement_broken_control,3102,2,delta,beta,-1.0364767602,0,False
refinement_broken_control,3102,2,delta,gamma,0.0675881376899,-1,False
refinement_broken_control,3102,2,delta,delta,0,0,False
refinement_broken_control,3102,2,delta,epsilon,0.0442565199758,1,False
refinement_broken_control,3102,2,delta,zeta,0.0520611921831,0,False
refinement_broken_control,3102,2,epsilon,alpha,-0.350763620723,0,False
refinement_broken_control,3102,2,epsilon,beta,0.985801648387,0,False
refinement_broken_control,3102,2,epsilon,gamma,-1.01933151391,0,False
refinement_broken_control,3102,2,epsilon,delta,-0.0442565199758,-1,False
refinement_broken_control,3102,2,epsilon,epsilon,3.32651982785e-18,0,False
refinement_broken_control,3102,2,epsilon,zeta,0.0251386067343,1,True
refinement_broken_control,3102,2,zeta,alpha,-1.04910214812,1,False
refinement_broken_control,3102,2,zeta,beta,0.420415817772,0,False
refinement_broken_control,3102,2,zeta,gamma,1.01938151895,0.35,False
refinement_broken_control,3102,2,zeta,delta,-0.0520611921831,0,False
refinement_broken_control,3102,2,zeta,epsilon,-0.0251386067343,-1,False
refinement_broken_control,3102,2,zeta,zeta,0,0,False
refinement_broken_control,3102,3,alpha,alpha,-1.87298357918e-18,0,False
refinement_broken_control,3102,3,alpha,beta,-0.041117153755,1,True
refinement_broken_control,3102,3,alpha,gamma,-1.09228662763,0,False
refinement_broken_control,3102,3,alpha,delta,-0.00544697197341,0.45,False
refinement_broken_control,3102,3,alpha,epsilon,0.128980459042,0,False
refinement_broken_control,3102,3,alpha,zeta,1.00545030652,-1,False
refinement_broken_control,3102,3,beta,alpha,0.041117153755,-1,False
refinement_broken_control,3102,3,beta,beta,6.3452219314e-18,0,False
refinement_broken_control,3102,3,beta,gamma,0.0710072009637,1,False
refinement_broken_control,3102,3,beta,delta,0.96107921827,0,False
refinement_broken_control,3102,3,beta,epsilon,-1.004091187,0,False
refinement_broken_control,3102,3,beta,zeta,0.105138600913,0,False
refinement_broken_control,3102,3,gamma,alpha,1.09228662763,0,False
refinement_broken_control,3102,3,gamma,beta,-0.0710072009637,-1,False
refinement_broken_control,3102,3,gamma,gamma,3.46016473229e-18,0,False
refinement_broken_control,3102,3,gamma,delta,-0.98061148172,1,True
refinement_broken_control,3102,3,gamma,epsilon,0.293896379944,0,False
refinement_broken_control,3102,3,gamma,zeta,0.00874884272577,-0.35,False
refinement_broken_control,3102,3,delta,alpha,0.00544697197341,-0.45,False
refinement_broken_control,3102,3,delta,beta,-0.96107921827,0,False
refinement_broken_control,3102,3,delta,gamma,0.98061148172,-1,False
refinement_broken_control,3102,3,delta,delta,0,0,False
refinement_broken_control,3102,3,delta,epsilon,0.0541170491547,1,False
refinement_broken_control,3102,3,delta,zeta,0.394446179634,0,False
refinement_broken_control,3102,3,epsilon,alpha,-0.128980459042,0,False
refinement_broken_control,3102,3,epsilon,beta,1.004091187,0,False
refinement_broken_control,3102,3,epsilon,gamma,-0.293896379944,0,False
refinement_broken_control,3102,3,epsilon,delta,-0.0541170491547,-1,False
refinement_broken_control,3102,3,epsilon,epsilon,0,0,False
refinement_broken_control,3102,3,epsilon,zeta,-1.07097422405,1,True
refinement_broken_control,3102,3,zeta,alpha,-1.00545030652,1,False
refinement_broken_control,3102,3,zeta,beta,-0.105138600913,0,False
refinement_broken_control,3102,3,zeta,gamma,-0.00874884272577,0.35,False
refinement_broken_control,3102,3,zeta,delta,-0.394446179634,0,False
refinement_broken_control,3102,3,zeta,epsilon,1.07097422405,-1,False
refinement_broken_control,3102,3,zeta,zeta,3.40640163088e-18,0,False
refinement_broken_control,3103,0,alpha,alpha,6.79552727567e-18,0,False
refinement_broken_control,3103,0,alpha,beta,1.02685545266,1,True
refinement_broken_control,3103,0,alpha,gamma,0.0469493297182,0,False
refinement_broken_control,3103,0,alpha,delta,0.574314171101,0.45,False
refinement_broken_control,3103,0,alpha,epsilon,-0.0540260852541,0,False
refinement_broken_control,3103,0,alpha,zeta,-1.11378919298,-1,False
refinement_broken_control,3103,0,beta,alpha,-1.02685545266,-1,False
refinement_broken_control,3103,0,beta,beta,-3.77256522443e-18,0,False
refinement_broken_control,3103,0,beta,gamma,1.01411660806,1,False
refinement_broken_control,3103,0,beta,delta,0.181801349173,0,False
refinement_broken_control,3103,0,beta,epsilon,0.0448174616649,0,False
refinement_broken_control,3103,0,beta,zeta,-0.0579151309929,0,False
refinement_broken_control,3103,0,gamma,alpha,-0.0469493297182,0,False
refinement_broken_control,3103,0,gamma,beta,-1.01411660806,-1,False
refinement_broken_control,3103,0,gamma,gamma,1.48707991079e-17,0,False
refinement_broken_control,3103,0,gamma,delta,0.941508114691,1,True
refinement_broken_control,3103,0,gamma,epsilon,-0.0319208147257,0,False
refinement_broken_control,3103,0,gamma,zeta,-0.324409519321,-0.35,False
refinement_broken_control,3103,0,delta,alpha,-0.574314171101,-0.45,False
refinement_broken_control,3103,0,delta,beta,-0.181801349173,0,False
refinement_broken_control,3103,0,delta,gamma,-0.941508114691,-1,False
refinement_broken_control,3103,0,delta,delta,0,0,False
refinement_broken_control,3103,0,delta,epsilon,1.04926619615,1,False
refinement_broken_control,3103,0,delta,zeta,-0.0542947502825,0,False
refinement_broken_control,3103,0,epsilon,alpha,0.0540260852541,0,False
refinement_broken_control,3103,0,epsilon,beta,-0.0448174616649,0,False
refinement_broken_control,3103,0,epsilon,gamma,0.0319208147257,0,False
refinement_broken_control,3103,0,epsilon,delta,-1.04926619615,-1,False
refinement_broken_control,3103,0,epsilon,epsilon,0,0,False
refinement_broken_control,3103,0,epsilon,zeta,1.00850503213,1,True
refinement_broken_control,3103,0,zeta,alpha,1.11378919298,1,False
refinement_broken_control,3103,0,zeta,beta,0.0579151309929,0,False
refinement_broken_control,3103,0,zeta,gamma,0.324409519321,0.35,False
refinement_broken_control,3103,0,zeta,delta,0.0542947502825,0,False
refinement_broken_control,3103,0,zeta,epsilon,-1.00850503213,-1,False
refinement_broken_control,3103,0,zeta,zeta,0,0,False
refinement_broken_control,3103,1,alpha,alpha,0,0,False
refinement_broken_control,3103,1,alpha,beta,-1.00970645037,1,True
refinement_broken_control,3103,1,alpha,gamma,0.0439804365528,0,False
refinement_broken_control,3103,1,alpha,delta,0.978858821924,0.45,False
refinement_broken_control,3103,1,alpha,epsilon,0.00413956383262,0,False
refinement_broken_control,3103,1,alpha,zeta,-0.253197968468,-1,False
refinement_broken_control,3103,1,beta,alpha,1.00970645037,-1,False
refinement_broken_control,3103,1,beta,beta,0,0,False
refinement_broken_control,3103,1,beta,gamma,-0.0169071162756,1,False
refinement_broken_control,3103,1,beta,delta,0.106429486686,0,False
refinement_broken_control,3103,1,beta,epsilon,-0.905999517583,0,False
refinement_broken_control,3103,1,beta,zeta,-0.0615600350278,0,False
refinement_broken_control,3103,1,gamma,alpha,-0.0439804365528,0,False
refinement_broken_control,3103,1,gamma,beta,0.0169071162756,-1,False
refinement_broken_control,3103,1,gamma,gamma,0,0,False
refinement_broken_control,3103,1,gamma,delta,-1.06266051938,1,True
refinement_broken_control,3103,1,gamma,epsilon,0.0115441993722,0,False
refinement_broken_control,3103,1,gamma,zeta,0.972808773263,-0.35,False
refinement_broken_control,3103,1,delta,alpha,-0.978858821924,-0.45,False
refinement_broken_control,3103,1,delta,beta,-0.106429486686,0,False
refinement_broken_control,3103,1,delta,gamma,1.06266051938,-1,False
refinement_broken_control,3103,1,delta,delta,4.73814029119e-18,0,False
refinement_broken_control,3103,1,delta,epsilon,-0.50342025611,1,False
refinement_broken_control,3103,1,delta,zeta,0.00215290095117,0,False
refinement_broken_control,3103,1,epsilon,alpha,-0.00413956383262,0,False
refinement_broken_control,3103,1,epsilon,beta,0.905999517583,0,False
refinement_broken_control,3103,1,epsilon,gamma,-0.0115441993722,0,False
refinement_broken_control,3103,1,epsilon,delta,0.50342025611,-1,False
refinement_broken_control,3103,1,epsilon,epsilon,0,0,False
refinement_broken_control,3103,1,epsilon,zeta,-0.932755282003,1,True
refinement_broken_control,3103,1,zeta,alpha,0.253197968468,1,False
refinement_broken_control,3103,1,zeta,beta,0.0615600350278,0,False
refinement_broken_control,3103,1,zeta,gamma,-0.972808773263,0.35,False
refinement_broken_control,3103,1,zeta,delta,-0.00215290095117,0,False
refinement_broken_control,3103,1,zeta,epsilon,0.932755282003,-1,False
refinement_broken_control,3103,1,zeta,zeta,0,0,False
refinement_broken_control,3103,2,alpha,alpha,0,0,False
refinement_broken_control,3103,2,alpha,beta,-0.154190553927,1,True
refinement_broken_control,3103,2,alpha,gamma,-0.053037614037,0,False
refinement_broken_control,3103,2,alpha,delta,-1.05675927222,0.45,False
refinement_broken_control,3103,2,alpha,epsilon,0.300116804466,0,False
refinement_broken_control,3103,2,alpha,zeta,1.0007940064,-1,False
refinement_broken_control,3103,2,beta,alpha,0.154190553927,-1,False
refinement_broken_control,3103,2,beta,beta,0,0,False
refinement_broken_control,3103,2,beta,gamma,-0.106976319169,1,False
refinement_broken_control,3103,2,beta,delta,0.956509407491,0,False
refinement_broken_control,3103,2,beta,epsilon,-0.896576448698,0,False
